Loan Identifier,Originator,Borrower Identifier,Property Identifier,Borrower Type,Foreign National,Borrower Year of Birth,Number of Debtors,Second Applicant Year of Birth,Borrower's Employment Status,First-time Buyer,Primary Income,Income Verification for Primary Income,Secondary Income,Income Verification for Secondary Income,Resident,Loan Origination Date,Date of Loan Maturity,Account Status Date,Origination Channel / Arranging Bank or Division,Purpose,Shared Ownership,Loan Term,Principal Grace Period,Amount Guaranteed,Subsidy,Loan Currency Denomination,Original Balance,Current Balance,Fractioned / Subrogated Loans,Repayment Method,Payment Frequency,Payment Due,Payment Type,Debt to Income,Lien,Mortgage Inscription,Interest Rate Type,Current Interest Rate Index,Current Interest Rate,Current Interest Rate Margin,Interest Rate Reset Interval,Revised Interest Rate Index,Restructuring Arrangement,Geographic Region List,Property Postcode,Property Type,Original Loan to Value,Valuation Amount,Original Valuation Type,Valuation Date,Current Loan to Value,Current Valuation Amount,Current Valuation Type,Current Valuation Date,Ipoteca,Account Status,Arrears Balance,Number Months in Arrears,Arrears 1 Month Ago,Arrears 2 Months Ago
4.706E+19,Banca Popolare di Bari,"503,017,779,000,100,000,000",5.4242E+13,1,Y,1977,2,1979,3,N,27000,3,8013.15,3,2,2010-04,2034-01,2011-11,1,7,1,300,2,124600,N,EUR,124600,104026.81,N,2,1,534.21,1,2.97,1,249200,1,4,1.45,1.4,3,4,N,ITF31,81,1,53.57,232600,1,2010-03,44.72,232600,1,2010-03,249200,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,729,414,000,100,000,000",5.4242E+13,1,Y,1964,2,1968,1,N,15562.2,3,7781.1,3,2,2010-10,2029-12,2011-11,1,7,1,240,2,97000,N,EUR,97000,82418.93,N,2,1,518.74,1,3.53,1,194000,1,4,2,1.7,3,4,N,ITF31,81,1,29.04,334000,1,2010-05,24.68,334000,1,2010-05,194000,2,5877.59,12,5337.31,4798.51
4.706E+19,Banca Popolare di Bari,"503,072,206,000,503,000,000",5.4242E+13,1,Y,1970,2,1977,5,N,25874.4,3,12937.2,3,2,2011-04,2023-05,2011-11,1,7,1,144,1,93000,N,EUR,93000,67422.68,N,2,1,862.48,1,1.74,1,186000,3,12,5.05,5.05,145,12,N,ITF31,81,1,49.47,188000,1,2011-02,35.86,188000,1,2011-02,186000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,010,759,000,503,000,000",5.4242E+13,1,Y,1958,2,1962,1,N,14755.2,3,7377.6,3,2,2003-07,2018-09,2011-11,1,1,1,180,0,60000,N,EUR,60000,17514.47,N,2,1,491.84,1,0.79,1,114000,3,12,5.54,5.54,182,12,N,ITF33,80,1,52.36,114600,1,2003-06,15.28,114600,1,2003-06,114000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,010,994,000,503,000,000",5.4242E+13,1,Y,1962,2,1967,1,N,30087.9,3,15043.95,3,2,2003-11,2019-01,2011-11,1,1,1,180,0,120000,N,EUR,120000,38820.82,N,2,1,1002.93,1,0.86,1,152354,3,12,5.84,5.84,182,12,N,ITF33,80,1,78.76,152354,1,2003-11,25.48,152354,1,2003-11,152354,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,048,684,000,503,000,000",5.4242E+13,1,Y,1969,2,1977,1,N,16689.9,3,8344.95,3,2,2004-04,2029-06,2011-11,1,1,1,300,0,85000,N,EUR,85000,62318.19,N,2,1,556.32,1,2.49,1,113150,3,12,6.21,6.21,302,12,N,ITF33,80,1,71.43,119000,1,2011-01,52.37,119000,1,2011-01,113150,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,075,800,000,503,000,000",5.4242E+13,1,Y,1962,2,1963,1,N,23622.9,3,11811.45,3,2,2004-04,2029-06,2011-11,1,1,1,300,0,130000,N,EUR,130000,93831.73,N,2,1,787.43,1,2.65,1,186000,3,12,5.2,5.2,302,12,N,ITF33,80,1,69.89,186000,1,2004-01,50.45,186000,1,2004-01,186000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,027,295,000,503,000,000",5.4242E+13,1,Y,1951,2,1951,1,N,11648.4,3,5824.2,3,2,2004-06,2016-08,2011-11,1,1,1,144,0,40000,N,EUR,40000,5240.43,N,2,1,388.28,1,0.3,1,150000,3,12,5.9,5.9,146,12,N,ITF33,80,1,26.67,150000,1,2008-05,3.49,150000,1,2008-05,150000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,000,716,000,503,000,000",5.4242E+13,1,Y,1974,2,1980,5,N,8153.7,3,4076.85,3,2,2004-06,2029-08,2011-11,1,1,1,300,0,60000,N,EUR,60000,39988.28,N,2,1,266.52,1,3.27,1,88000,1,2,1.792,1.85,1,2,N,ITF33,80,1,68.18,88000,1,2008-05,45.44,88000,1,2008-05,88000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,049,230,000,503,000,000",5.4242E+13,1,Y,1965,2,1969,1,N,20302.8,3,10151.4,3,2,2004-10,2019-12,2011-11,1,1,1,180,0,100000,N,EUR,100000,35032.76,N,2,1,669.59,1,1.15,1,125580,1,4,1.387,1.4,1,4,N,ITF33,80,1,79.63,125580,1,2004-10,27.9,125580,1,2004-10,125580,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,021,637,000,503,000,000",5.4242E+13,1,Y,1953,2,1956,1,N,10101.9,3,5050.95,3,2,2005-05,2020-07,2011-11,1,1,1,180,0,50000,N,EUR,50000,19589.34,N,2,1,332.78,1,1.29,1,190000,1,4,1.387,1.4,1,4,N,ITF33,80,1,74.63,67000,1,2008-05,29.24,67000,1,2008-05,190000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,050,468,000,503,000,000",5.4242E+13,1,Y,1956,2,1957,1,N,7081.8,3,3540.9,3,2,2005-06,2025-08,2011-11,1,1,1,240,0,45000,N,EUR,45000,26274.83,N,2,1,231.03,1,2.47,1,150000,1,4,1.387,1.4,1,4,N,ITF33,80,1,30,150000,1,2005-03,17.52,150000,1,2005-03,150000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,074,305,000,503,000,000",5.4242E+13,1,Y,1973,2,1974,1,N,10499.4,3,5249.7,3,2,2004-05,2030-07,2011-11,1,1,1,300,0,80000,N,EUR,80000,55452.24,N,2,1,342.2,1,3.52,1,737000,1,4,1.487,1.5,1,4,N,ITF33,80,1,71.43,112000,1,2011-01,49.51,112000,1,2011-01,737000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,027,714,000,503,000,000",5.4242E+13,1,Y,1959,2,1964,1,N,6273,3,3136.5,3,2,2005-11,2026-01,2011-11,1,1,1,240,0,40000,N,EUR,40000,24141.66,N,2,1,204.49,1,2.57,1,210000,1,4,1.387,1.4,1,4,N,ITF33,80,1,19.05,210000,1,2008-05,11.5,210000,1,2008-05,210000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,050,112,000,503,000,000",5.4242E+13,1,Y,1959,3,1968,1,N,17798.1,3,8899.05,3,2,2004-10,2031-01,2011-11,1,1,1,300,0,135000,N,EUR,135000,95875.17,N,2,1,574.71,1,3.59,1,294000,1,4,1.487,1.5,1,4,N,ITF33,80,1,31.58,427500,1,2008-10,22.43,427500,1,2008-10,294000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,033,268,000,503,000,000",5.4242E+13,1,Y,1979,2,1981,1,N,9402.6,3,4701.3,3,2,2005-12,2026-02,2011-11,1,1,1,240,0,60000,N,EUR,60000,36443.38,N,2,1,306.46,1,2.58,1,80000,1,4,1.387,1.4,1,4,N,ITF33,80,1,35.29,170000,1,2005-07,21.44,170000,1,2005-07,80000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,013,187,000,503,000,000",5.4242E+13,1,Y,1973,2,1974,1,N,12256.2,3,6128.1,3,2,2006-11,2022-01,2011-11,1,1,1,180,0,50000,N,EUR,50000,27026.11,N,2,1,408.54,1,1.47,1,100000,3,12,5.49,5.49,182,12,N,ITF33,80,1,28.9,173000,1,2006-10,15.62,173000,1,2006-10,100000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,068,644,000,503,000,000",5.4242E+13,1,Y,1959,2,1982,1,N,17469,3,8734.5,3,2,2006-12,2027-02,2011-11,1,1,1,240,0,85000,N,EUR,85000,60227.8,N,2,1,582.3,1,2.3,1,120000,3,12,5.44,5.44,242,12,N,ITF33,80,1,70.83,120000,1,2006-07,50.19,120000,1,2006-07,120000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,072,840,000,503,000,000",5.4242E+13,1,Y,1962,2,1964,1,N,18590.7,3,9295.35,3,2,2006-10,2027-02,2011-11,1,1,1,240,0,120000,N,EUR,120000,78134.44,N,2,1,604.8,1,2.8,1,483000,1,4,1.387,1.4,1,4,N,ITF33,80,1,24.84,483000,1,2008-05,16.18,483000,1,2008-05,483000,1,0,0,1219.53,1214.2
4.706E+19,Banca Popolare di Bari,"503,049,814,000,503,000,000",5.4242E+13,1,Y,1961,2,1965,1,N,16204.8,3,8102.4,3,2,2007-01,2017-03,2011-11,1,1,1,120,0,50000,N,EUR,50000,10800.71,N,2,1,540.15,1,0.44,1,190000,3,12,5.39,5.39,122,12,N,ITF33,80,1,26.32,190000,1,2008-05,5.68,190000,1,2008-05,190000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,082,294,000,503,000,000",5.4242E+13,1,Y,1980,2,1984,1,N,17986.5,3,8993.25,3,2,2007-03,2037-06,2011-11,1,1,1,360,0,100000,N,EUR,100000,87772.39,N,2,1,599.55,1,3.25,1,4965000,3,12,6,6,363,12,N,ITF33,80,1,66.67,150000,1,2011-01,58.51,150000,1,2011-01,4965000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,082,296,000,503,000,000",5.4242E+13,1,Y,1974,2,1975,1,N,15670.8,3,7835.4,3,2,2007-03,2037-06,2011-11,1,1,1,360,0,90000,N,EUR,90000,78644.76,N,2,1,522.36,1,3.35,1,4965000,3,12,5.69,5.69,363,12,N,ITF33,80,1,71.43,126000,1,2011-01,62.42,126000,1,2011-01,4965000,2,523.42,1,523.45,523.42
4.706E+19,Banca Popolare di Bari,"503,082,296,000,503,000,000",5.4242E+13,1,Y,1974,2,1975,1,N,15670.8,3,7835.4,3,2,2007-03,2037-06,2011-11,1,1,1,360,0,90000,N,EUR,90000,78644.76,N,2,1,522.36,1,3.35,1,4965000,3,12,5.69,5.69,363,12,N,ITF33,80,1,71.43,126000,1,2011-01,62.42,126000,1,2011-01,4965000,2,523.42,1,523.45,523.42
4.706E+19,Banca Popolare di Bari,"503,072,840,000,503,000,000",5.4242E+13,1,Y,1962,3,1964,1,Y,61091.7,3,30545.85,3,2,2009-12,2039-12,2011-11,1,1,1,360,1,604000,N,EUR,604000,516605.26,N,2,1,1987.69,1,5.64,1,1208000,1,10,1.05,1,3,10,N,ITF33,80,1,49.07,1231000,1,2010-01,41.97,1231000,1,2010-01,1208000,2,1987.69,1,3983.91,3983.63
4.706E+19,Banca Popolare di Bari,"503,085,771,000,503,000,000",5.4242E+13,1,Y,1968,2,1969,1,N,23172,3,11586,3,2,2010-04,2040-04,2011-11,1,1,1,360,1,220000,N,EUR,220000,190805.27,N,2,1,753.96,1,5.49,1,440000,1,10,1.35,1.3,3,10,N,ITF33,80,1,60.61,363000,1,2009-11,52.56,363000,1,2009-11,440000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,081,272,000,503,000,000",5.4242E+13,1,Y,1960,3,1981,1,N,18455.46,3,6338.4,3,2,2010-04,2025-05,2011-11,1,7,1,180,1,52911,N,EUR,52911,39312.84,N,2,1,422.56,1,1.59,1,105822,3,12,5.15,5.15,181,12,N,ITF33,80,1,19.6,270000,1,2010-01,14.56,270000,1,2010-01,105822,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,050,165,000,503,000,000",5.4242E+13,1,Y,1967,2,1974,5,Y,24500,3,8097.9,3,2,2010-05,2025-05,2011-11,1,5,1,180,0,84657,N,EUR,84657,58920.92,N,2,1,534.48,1,1.81,1,169314,1,4,1.55,1.5,3,4,N,ITF33,80,1,30.9,274000,1,2010-01,21.5,274000,1,2010-01,169314,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,065,634,000,100,000,000",5.4242E+13,1,Y,1969,2,1976,1,Y,26007,3,7781.55,3,2,2010-05,2030-06,2011-11,1,1,1,240,1,101989,N,EUR,101989,80841.5,N,2,1,510.97,1,2.39,1,203978,1,10,1.75,1.7,3,10,N,ITF33,80,1,61.44,166000,1,2010-01,48.7,166000,1,2010-01,203978,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,022,368,000,503,000,000",5.4242E+13,1,Y,1976,2,1980,1,N,18000,3,5383.45,3,2,2003-09,2023-12,2011-11,1,1,1,240,1,65000,N,EUR,65000,33329.65,N,2,3,2124.94,1,1.43,1,93000,1,6,1.749,1.7,1,6,N,ITF33,80,1,71.43,91000,1,2011-01,36.63,91000,1,2011-01,93000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,032,313,000,503,000,000",5.4242E+13,1,Y,1969,2,1970,1,N,21139.2,3,10569.6,3,2,2005-01,2025-03,2011-11,1,1,1,240,0,101600,N,EUR,101600,63418.27,N,2,1,704.64,1,2,1,127048,3,12,5.6,5.6,242,12,N,ITF33,80,1,71.43,142240,1,2011-01,44.59,142240,1,2011-01,127048,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,048,365,000,503,000,000",5.4242E+13,1,Y,1950,2,1985,1,N,22321.84,3,8119.65,3,2,2006-03,2026-05,2011-11,1,1,1,240,0,80000,N,EUR,80000,53754.5,N,2,1,541.32,1,1.77,1,160000,3,12,5.3,5.3,242,12,N,ITF33,80,1,71.43,112000,1,2011-01,48,112000,1,2011-01,160000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,065,038,000,503,000,000",5.4242E+13,1,Y,1968,2,1973,1,N,24353.4,3,12176.7,3,2,2007-03,2022-05,2011-11,1,1,1,180,0,100000,N,EUR,100000,56121.95,N,2,1,811.79,1,1.54,1,320000,3,12,5.39,5.39,182,12,N,ITF33,80,1,71.43,140000,1,2011-01,40.09,140000,1,2011-01,320000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,029,935,000,503,000,000",5.4242E+13,1,Y,1948,2,1977,1,N,12435,3,6217.5,3,2,2007-04,2027-06,2011-11,1,1,1,240,0,130000,N,EUR,130000,43274.22,N,2,1,414.5,1,2.32,1,260000,3,12,5.64,5.64,242,12,N,ITF33,80,1,67.36,193000,1,2007-04,22.42,193000,1,2007-04,260000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,073,685,000,503,000,000",5.4242E+13,1,Y,1968,2,1974,1,N,25742.4,3,12871.2,3,2,2007-07,2022-09,2011-11,1,1,1,180,0,103000,N,EUR,103000,60826.1,N,2,1,858.08,1,1.58,1,210000,3,12,5.79,5.79,182,12,N,ITF33,80,1,71.43,144200,1,2011-01,42.18,144200,1,2011-01,210000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"400,816,868,000,400,000,000",5.4242E+13,1,Y,1939,3,1941,8,N,11463,3,5731.5,3,2,2004-07,2019-10,2011-11,1,7,1,180,1,54000,N,EUR,54000,18825.01,N,2,1,380.82,1,1.09,1,108000,1,6,2,1.8,6,6,N,ITF33,80,1,22.24,242850,1,2004-07,7.75,242850,1,2004-07,108000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,608,269,000,100,000,000",5.4242E+13,1,Y,1971,2,1974,5,N,19000,3,8391.9,3,2,2009-03,2021-03,2011-11,1,1,1,144,1,60000,N,EUR,60000,33764.6,N,2,1,559.46,1,1.23,1,120000,3,12,5.15,5.15,144,12,N,ITF33,80,1,52.63,114000,1,2008-11,29.62,114000,1,2008-11,120000,2,559.46,1,559.46,559.46
4.706E+19,Banca Popolare di Bari,"503,053,490,000,503,000,000",5.4242E+13,1,Y,1965,2,1967,1,N,21294.9,3,10647.45,3,2,2009-04,2039-05,2011-11,1,1,1,360,1,130000,N,EUR,130000,117008.67,N,2,1,709.83,1,3.66,1,260000,3,12,5.15,5.15,361,12,N,ITF33,80,1,68.78,189000,1,2009-03,61.91,189000,1,2009-03,260000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,020,489,000,503,000,000",5.4242E+13,1,Y,1966,2,1970,1,N,31454.4,3,15727.2,3,2,2009-08,2019-08,2011-11,1,1,1,120,1,100000,N,EUR,100000,47476.63,N,2,1,1048.48,1,1.01,1,200000,3,12,4.75,4.75,120,12,N,ITF33,80,1,11.43,875000,1,2009-06,5.43,875000,1,2009-06,200000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,326,877,000,100,000,000",5.4242E+13,1,Y,1973,2,1973,1,N,30381,3,9891.75,3,2,2010-12,2035-12,2011-11,1,1,1,300,1,150215,N,EUR,150215,129826.38,N,2,1,646.83,1,3.22,1,300440,1,4,2.05,2,3,4,N,ITF33,80,1,100.14,150000,1,2010-07,86.55,150000,1,2010-07,300440,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,012,322,000,503,000,000",5.4242E+13,1,Y,1954,2,1956,1,N,34976.66,3,12436.65,3,2,2011-07,2021-07,2011-11,1,1,1,120,1,80000,N,EUR,80000,52860.94,N,2,1,829.11,1,1.11,1,160000,3,12,4.5,4.5,120,12,N,ITF33,80,1,33.76,237000,1,2011-05,22.3,237000,1,2011-05,160000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,074,815,000,503,000,000",5.4242E+13,1,Y,1936,2,1941,8,N,11081.45,3,5540.73,3,2,1999-01,2019-07,2011-11,1,1,1,240,0,51645.69,N,EUR,51645.69,17296.59,N,2,3,2216.29,1,1.04,1,72303.97,3,12,5.89,5.89,246,12,N,ITF33,80,1,50,103291,1,2008-10,16.75,103291,1,2008-10,72303.97,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,071,126,000,503,000,000",5.4242E+13,1,Y,1968,2,1973,1,N,9900,3,4950,3,2,2000-09,2021-01,2011-11,1,1,1,240,0,41316.55,N,EUR,41316.55,18965.6,N,2,3,1980,1,1.28,1,77468.53,3,12,7.3,7.3,244,12,N,ITF33,80,1,53.33,77468.53,1,2000-07,24.48,77468.53,1,2000-07,77468.53,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,070,107,000,503,000,000",5.4242E+13,1,Y,1957,2,1960,1,N,9711.25,3,4855.63,3,2,2001-07,2022-01,2011-11,1,1,1,240,1,41316.55,N,EUR,41316.55,21174.85,N,2,3,1942.25,1,1.45,1,61974.83,3,12,7.05,7.05,246,12,N,ITF33,80,1,51.28,80567,1,2008-11,26.28,80567,1,2008-11,61974.83,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,018,465,000,503,000,000",5.4242E+13,1,Y,1976,2,1977,1,N,8934.4,3,4467.2,3,2,2003-04,2023-07,2011-11,1,1,1,240,1,40000,N,EUR,40000,23151.88,N,2,3,1786.88,1,1.73,1,75000,3,12,6.4,6.4,243,12,N,ITF33,80,1,53.12,75300,1,2003-01,30.75,75300,1,2003-01,75000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,029,530,000,503,000,000",5.4242E+13,1,Y,1949,2,1952,5,N,13080,3,6540,3,2,2003-05,2018-07,2011-11,1,1,1,179,2,52000,N,EUR,52000,14716.84,N,2,1,436,1,0.75,1,455000,3,12,5.9,5.9,182,12,N,ITF33,80,1,11.43,455000,1,2008-05,3.23,455000,1,2008-05,455000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,020,831,000,503,000,000",5.4242E+13,1,Y,1961,2,1964,5,N,10389,3,5194.5,3,2,2004-11,2020-01,2011-11,1,1,1,180,0,52000,N,EUR,52000,19843.2,N,2,1,347.66,13,1.27,1,210000,6,2,1.842,1.9,1,2,N,ITF33,80,1,24.76,210000,1,2004-10,9.45,210000,1,2004-10,210000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,034,875,000,503,000,000",5.4242E+13,1,Y,1981,2,1981,1,N,17910.3,3,8955.15,3,2,2005-02,2020-04,2011-11,1,1,1,180,0,75000,N,EUR,75000,30631.58,N,2,1,597.01,1,1.14,1,147000,3,12,5.1,5.1,182,12,N,ITF33,80,1,66.67,112500,1,2008-12,27.23,112500,1,2008-12,147000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,020,875,000,503,000,000",5.4242E+13,1,Y,1954,2,1960,5,N,23273.1,3,11636.55,3,2,2006-03,2021-05,2011-11,1,1,1,180,0,100000,N,EUR,100000,47989.22,N,2,1,775.77,1,1.37,1,200000,3,12,4.71,4.71,182,12,N,ITF33,80,1,66.67,150000,1,2006-03,31.99,150000,1,2006-03,200000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,058,046,000,503,000,000",5.4242E+13,1,Y,1957,2,1958,5,N,8115.3,3,4057.65,3,2,2007-01,2022-03,2011-11,1,1,1,180,0,33000,N,EUR,33000,18425.7,N,2,1,270.51,1,1.51,1,140000,3,12,5.55,5.55,182,12,N,ITF33,80,1,70.42,46860,1,2011-01,39.32,46860,1,2011-01,140000,2,271.38,1,271.41,271.38
4.706E+19,Banca Popolare di Bari,"503,079,843,000,503,000,000",5.4242E+13,1,Y,1966,2,1970,5,N,22751.1,3,11375.55,3,2,2007-05,2027-07,2011-11,1,1,1,240,0,108900,N,EUR,108900,79558.81,N,2,1,758.37,1,2.33,1,165000,3,12,5.65,5.65,242,12,N,ITF33,80,1,66,165000,1,2007-02,48.22,165000,1,2007-02,165000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,011,893,000,503,000,000",5.4242E+13,1,Y,1952,3,1953,1,N,19681.5,3,9840.75,3,2,2008-10,2023-12,2011-11,1,1,1,180,4,100000,N,EUR,100000,66453.47,N,2,1,653.66,1,2.25,1,533000,1,6,2.549,2.5,1,6,N,ITF33,80,1,18.76,533000,1,2008-10,12.47,533000,1,2008-10,533000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,021,231,000,503,000,000",5.4242E+13,1,Y,1964,2,1966,1,N,19865.7,3,9932.85,3,2,2008-07,2023-07,2011-11,1,1,1,180,0,80000,N,EUR,80000,51371.37,N,2,1,662.19,1,1.72,1,160000,3,12,5.7,5.7,180,12,N,ITE44,4,1,57.97,138000,1,2008-04,37.23,138000,1,2008-04,160000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"400,809,459,000,400,000,000",5.4242E+13,1,Y,1947,2,1947,1,N,45802.2,3,22901.1,3,2,2004-04,2018-04,2011-11,1,5,1,180,3,180000,N,EUR,180000,46079.04,N,2,1,1504.34,1,0.67,1,360000,3,12,5.95,5.95,168,12,N,ITF33,80,1,56.25,320000,1,2004-03,14.4,320000,1,2004-03,360000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"400,815,270,000,400,000,000",5.4242E+13,1,Y,1927,4,1933,8,N,11466,3,5733,3,2,2004-07,2023-12,2011-11,1,5,1,228,1,70000,N,EUR,70000,37889.57,N,2,1,381.98,1,2.2,1,140000,6,6,2.2,2,6,6,N,ITF33,80,1,33.21,210750,1,2004-05,17.98,210750,1,2004-05,140000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,027,069,000,503,000,000",5.4242E+13,1,Y,1972,2,1979,1,N,5000,3,2500,3,2,2004-10,2025-01,2011-11,1,1,1,240,2,90000,N,EUR,90000,16304.2,N,2,1,152.96,1,2.17,1,150000,1,2,1.592,1.65,1,2,N,ITF33,80,1,60,150000,1,2004-06,10.87,150000,1,2004-06,150000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,036,387,000,503,000,000",5.4242E+13,1,Y,1950,2,1953,1,N,18319,3,3535.65,3,2,2005-05,2020-07,2011-11,1,1,1,180,0,35000,N,EUR,35000,13712.51,N,2,1,232.94,1,0.63,1,250000,1,4,1.387,1.4,1,4,N,ITF33,80,1,66.67,52500,1,2008-10,26.12,52500,1,2008-10,250000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,040,011,000,503,000,000",5.4242E+13,1,Y,1961,2,1966,1,N,22481.4,3,11240.7,3,2,2006-04,2026-06,2011-11,1,1,1,240,0,145000,N,EUR,145000,89600.75,N,2,1,732.28,1,2.66,1,290000,1,4,1.387,1.4,1,4,N,ITF33,80,1,66.67,217500,1,2006-04,41.2,217500,1,2006-04,290000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,021,896,000,503,000,000",5.4242E+13,1,Y,1964,2,1965,5,N,26068.5,3,13034.25,3,2,2006-12,2032-02,2011-11,1,1,1,300,0,200000,N,EUR,200000,148742.15,N,2,1,840.13,1,3.8,1,400000,1,4,1.487,1.5,1,4,N,ITF33,80,1,47.9,417500,1,2006-11,35.63,417500,1,2006-11,400000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,082,675,000,503,000,000",5.4242E+13,1,Y,1953,2,1955,8,N,16781.7,3,8390.85,3,2,2007-09,2027-11,2011-11,1,1,1,240,0,80000,N,EUR,80000,59638.99,N,2,1,559.39,1,2.37,1,160000,3,12,5.69,5.69,242,12,N,ITF33,80,1,68.97,116000,1,2011-01,51.41,116000,1,2011-01,160000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,005,028,000,503,000,000",5.4242E+13,1,Y,1954,3,1978,1,N,20199.6,3,10099.8,3,2,2005-09,2035-11,2011-11,1,1,1,360,0,110000,N,EUR,110000,97645.42,N,2,1,673.32,1,3.22,1,220000,3,12,3.12,3.12,362,12,N,ITF33,80,1,68.97,159500,1,2011-01,61.22,159500,1,2011-01,140000,3,18181.48,25,17453.73,17507.74
4.706E+19,Banca Popolare di Bari,"503,028,749,000,503,000,000",5.4242E+13,1,Y,1972,2,1974,1,N,13442,3,6150.45,3,2,2001-02,2016-11,2011-11,1,1,1,180,0,46481.12,N,EUR,46481.12,6632.29,N,2,1,410.03,1,0.34,1,524203.75,3,12,6.69,6.69,189,12,N,ITF33,80,1,66.67,69721.68,1,2011-01,9.51,69721.68,1,2011-01,524203.75,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"400,807,952,000,400,000,000",5.4242E+13,1,Y,1942,3,1968,8,N,30135,3,15067.5,3,2,2008-06,2028-06,2011-11,1,5,1,240,26,190000,N,EUR,190000,136585.61,N,2,1,995.02,1,3.02,1,380000,1,6,2,1.8,6,6,N,ITF33,80,1,73.08,260000,1,2008-06,52.53,260000,1,2008-06,380000,1,0,0,995.02,0
4.706E+19,Banca Popolare di Bari,"503,029,143,000,100,000,000",5.4242E+13,1,Y,1944,2,1979,8,N,37944,3,18444.15,3,2,2009-06,2024-06,2011-11,1,7,1,180,1,150000,N,EUR,150000,104341.27,N,2,1,1229.61,1,1.85,1,300000,3,12,5.55,5.55,180,12,N,ITF33,80,1,50.14,299160,1,2009-05,34.88,299160,1,2009-05,300000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"503,043,774,000,503,000,000",5.4242E+13,1,Y,1963,2,1965,5,N,39346,3,12416.1,3,2,2009-09,2024-09,2011-11,1,7,1,180,0,100000,N,EUR,100000,71248.7,N,2,1,813.41,1,1.38,1,200000,3,12,5.3,5.3,180,12,N,ITF33,80,1,20.12,497000,1,2009-04,14.34,497000,1,2009-04,200000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,712,927,000,100,000,000",5.4242E+13,1,Y,1980,2,1985,5,N,19375.2,3,9687.6,3,2,2010-04,2034-01,2011-11,1,1,1,300,0,140000,N,EUR,140000,118461.14,N,2,1,645.84,1,4.08,1,280000,1,4,2.15,2.1,3,4,N,ITF33,80,1,78.21,179000,1,2010-01,66.18,179000,1,2010-01,280000,1,0,0,0,0
